row,product,status,file,url,query
224,阿根廷黃金貝殼特藏卡貝納蘇維翁,Rejected: score 30 below 80 (shop_source+image_host),,https://www.p9.com.tw/Upload/ProductImages/Lurton-4.jpg,"""阿根廷黃金貝殼特藏卡貝納蘇維翁"" ""紅酒/氣泡酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
224,阿根廷黃金貝殼特藏卡貝納蘇維翁,Rejected: score 20 below 80 (shop_source),,https://enjoyit999.com/FileManagement/images/%E9%BB%83%E5%B0%BE%E8%A2%8B%E9%BC%A0-%E7%89%B9%E8%97%8F%E5%8D%A1%E8%B2%9D%E7%B4%8D%E8%98%87%E7%B6%AD%E7%BF%81-(%E7%B4%85)-%E7%B4%85%E8%91%A1%E8%90%84%E9%85%92.jpg,"""阿根廷黃金貝殼特藏卡貝納蘇維翁"" ""紅酒/氣泡酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
224,阿根廷黃金貝殼特藏卡貝納蘇維翁,Rejected: score 20 below 80 (shop_source),,https://storage.googleapis.com/winentaste-alcohol-quick-howl-assets/images/product/1613_01.jpg,"""阿根廷黃金貝殼特藏卡貝納蘇維翁"" ""紅酒/氣泡酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
224,阿根廷黃金貝殼特藏卡貝納蘇維翁,Rejected: score 0 below 80 (no metadata match),,https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=10158543810967190,"""阿根廷黃金貝殼特藏卡貝納蘇維翁"" ""紅酒/氣泡酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
224,阿根廷黃金貝殼特藏卡貝納蘇維翁,no candidate passed score 80,,,"""阿根廷黃金貝殼特藏卡貝納蘇維翁"" ""紅酒/氣泡酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
225,義大利蒂芬妮月光寶麝香氣泡酒,Rejected: score 30 below 80 (shop_source+image_host),,https://109wine.com.tw/wp-content/uploads/2023/12/%E8%92%82%E8%8A%AC%E5%A6%AE-%E6%9C%88%E4%BA%AE%E5%AF%B6%E7%9F%B3-%E9%BA%9D%E9%A6%99%E6%B0%A3%E6%B3%A1%E8%91%A1%E8%90%84%E9%85%92-%E7%A6%AE%E7%9B%92%E9%A6%99%E6%AA%B3%E6%9D%AF-750ml-AI-001_%E5%B7%A5%E4%BD%9C%E5%8D%80%E5%9F%9F-1.jpg,"""義大利蒂芬妮月光寶麝香氣泡酒"" ""紅酒/氣泡酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
225,義大利蒂芬妮月光寶麝香氣泡酒,Rejected: score 30 below 80 (shop_source+image_host),,https://109wine.com.tw/wp-content/uploads/2022/10/%E8%92%82%E8%8A%AC%E5%A6%AE-%E6%9C%88%E4%BA%AE%E5%AF%B6%E7%9F%B3-%E9%BA%9D%E9%A6%99-%E6%B0%A3%E6%B3%A1%E8%91%A1%E8%90%84%E9%85%92%E7%A6%AE%E7%9B%92%E8%BF%B7%E4%BD%A0%E9%85%92-750ml187ml-AI-002_%E5%B7%A5%E4%BD%9C%E5%8D%80%E5%9F%9F-1_%E5%B7%A5%E4%BD%9C%E5%8D%80%E5%9F%9F-1.jpg,"""義大利蒂芬妮月光寶麝香氣泡酒"" ""紅酒/氣泡酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
225,義大利蒂芬妮月光寶麝香氣泡酒,Rejected: score 30 below 80 (shop_source+image_host),,https://www.sharewednesday.com.tw/img/products/16813133980.56961100.jpg,"""義大利蒂芬妮月光寶麝香氣泡酒"" ""紅酒/氣泡酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
225,義大利蒂芬妮月光寶麝香氣泡酒,Rejected: score 30 below 80 (shop_source+image_host),,https://www.wine0222.com/upload/20231117154603q33jl1.png,"""義大利蒂芬妮月光寶麝香氣泡酒"" ""紅酒/氣泡酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
225,義大利蒂芬妮月光寶麝香氣泡酒,Rejected: score 20 below 80 (shop_source),,https://enjoyit999.com/FileManagement/images/1619175126352.jpg,"""義大利蒂芬妮月光寶麝香氣泡酒"" ""紅酒/氣泡酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
225,義大利蒂芬妮月光寶麝香氣泡酒,Rejected: score 10 below 80 (image_host),,https://img.lotuslin.com/2023/05/20230510093822_9.jpg,"""義大利蒂芬妮月光寶麝香氣泡酒"" ""紅酒/氣泡酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
225,義大利蒂芬妮月光寶麝香氣泡酒,Rejected: score 10 below 80 (image_host),,http://suni.tw/wp-content/uploads/20210914211033_6.jpg,"""義大利蒂芬妮月光寶麝香氣泡酒"" ""紅酒/氣泡酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
225,義大利蒂芬妮月光寶麝香氣泡酒,Rejected: score 10 below 80 (image_host),,https://lotuslin.com/wp-content/uploads/2023/05/20230508074917_38.jpg,"""義大利蒂芬妮月光寶麝香氣泡酒"" ""紅酒/氣泡酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
225,義大利蒂芬妮月光寶麝香氣泡酒,no candidate passed score 80,,,"""義大利蒂芬妮月光寶麝香氣泡酒"" ""紅酒/氣泡酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
226,西班牙三得利朵莉卡氣泡酒(白)慕斯,Rejected: score 30 below 80 (shop_source+image_host),,https://collectors-wine.com/wp-content/uploads/2025/04/%E4%B8%89%E5%BE%97%E5%88%A9-%E6%9C%B5%E9%BA%97%E5%8D%A1%E6%B0%A3%E6%B3%A1%E9%85%92.webp,"""西班牙三得利朵莉卡氣泡酒(白)慕斯"" ""西班牙三得利朵莉卡氣泡酒慕斯"" ""紅酒/氣泡酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
226,西班牙三得利朵莉卡氣泡酒(白)慕斯,Rejected: score 30 below 80 (shop_source+image_host),,https://titlist.com.tw/upload/wine/63f3463c676f3.png,"""西班牙三得利朵莉卡氣泡酒(白)慕斯"" ""西班牙三得利朵莉卡氣泡酒慕斯"" ""紅酒/氣泡酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
226,西班牙三得利朵莉卡氣泡酒(白)慕斯,Rejected: score 30 below 80 (shop_source+image_host),,https://hungarywine.com.tw/wp-content/uploads/2020/12/%E6%9C%B5%E9%BA%97Gala%E7%99%BD%E7%93%B6%E5%BE%AE%E5%B9%B2%E5%9E%8B%E6%B0%A3%E6%B3%A1%E9%85%92-1.png,"""西班牙三得利朵莉卡氣泡酒(白)慕斯"" ""西班牙三得利朵莉卡氣泡酒慕斯"" ""紅酒/氣泡酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
226,西班牙三得利朵莉卡氣泡酒(白)慕斯,Rejected: score 20 below 80 (shop_source),,https://dj9.com.tw/images/202203/goods_img/4132_G_1648579965777.png,"""西班牙三得利朵莉卡氣泡酒(白)慕斯"" ""西班牙三得利朵莉卡氣泡酒慕斯"" ""紅酒/氣泡酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
226,西班牙三得利朵莉卡氣泡酒(白)慕斯,Rejected: score 10 below 80 (image_host),,https://cc.tvbs.com.tw/img/program/upload/2023/01/17/20230117163916-e11834a2.jpg,"""西班牙三得利朵莉卡氣泡酒(白)慕斯"" ""西班牙三得利朵莉卡氣泡酒慕斯"" ""紅酒/氣泡酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
226,西班牙三得利朵莉卡氣泡酒(白)慕斯,Rejected: score 10 below 80 (image_host),,https://cc.tvbs.com.tw/img/program/upload/2021/09/15/20210915004722-78bfc756.jpg,"""西班牙三得利朵莉卡氣泡酒(白)慕斯"" ""西班牙三得利朵莉卡氣泡酒慕斯"" ""紅酒/氣泡酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
226,西班牙三得利朵莉卡氣泡酒(白)慕斯,Rejected: score 10 below 80 (image_host),,https://lexie.tw/wp-content/uploads/2023/01/%E6%98%9F%E6%99%A8%E9%85%92%E8%97%8F2.jpg,"""西班牙三得利朵莉卡氣泡酒(白)慕斯"" ""西班牙三得利朵莉卡氣泡酒慕斯"" ""紅酒/氣泡酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
226,西班牙三得利朵莉卡氣泡酒(白)慕斯,Rejected: score 10 below 80 (image_host),,https://lexie.tw/wp-content/uploads/2023/01/%E6%98%9F%E6%99%A8%E9%85%92%E8%97%8F2-18.jpg,"""西班牙三得利朵莉卡氣泡酒(白)慕斯"" ""西班牙三得利朵莉卡氣泡酒慕斯"" ""紅酒/氣泡酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
226,西班牙三得利朵莉卡氣泡酒(白)慕斯,no candidate passed score 80,,,"""西班牙三得利朵莉卡氣泡酒(白)慕斯"" ""西班牙三得利朵莉卡氣泡酒慕斯"" ""紅酒/氣泡酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
227,澳洲袋鼠粉紅(白)慕斯卡葡萄酒,Rejected: score 30 below 80 (shop_source+image_host),,https://www.wine0222.com/upload/%E6%BE%B3%E6%B4%B2_%E9%BB%83%E5%B0%BE%E8%A2%8B%E9%BC%A0_%E7%B2%89%E7%B4%85%E6%85%95%E6%96%AF%E5%8D%A1%E7%89%B9%E8%91%A1%E8%90%84%E9%85%92.png,"""澳洲袋鼠粉紅(白)慕斯卡葡萄酒"" ""澳洲袋鼠粉紅慕斯卡葡萄酒"" ""紅酒/氣泡酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
227,澳洲袋鼠粉紅(白)慕斯卡葡萄酒,Rejected: score 30 below 80 (shop_source+image_host),,https://imgservice.suning.cn/uimg1/b2c/image/MZmlYyX9YB-tjBgpB8AGeg.jpg_800w_800h_4e,"""澳洲袋鼠粉紅(白)慕斯卡葡萄酒"" ""澳洲袋鼠粉紅慕斯卡葡萄酒"" ""紅酒/氣泡酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
227,澳洲袋鼠粉紅(白)慕斯卡葡萄酒,Rejected: score 30 below 80 (shop_source+image_host),,https://www.p9.com.tw/Upload/ProductImages/2025042217162007.jpg,"""澳洲袋鼠粉紅(白)慕斯卡葡萄酒"" ""澳洲袋鼠粉紅慕斯卡葡萄酒"" ""紅酒/氣泡酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
227,澳洲袋鼠粉紅(白)慕斯卡葡萄酒,Rejected: score 20 below 80 (shop_source),,https://enjoyit999.com/FileManagement/images/%E9%BB%83%E5%B0%BE%E8%A2%8B%E9%BC%A0%E6%85%95%E6%96%AF%E5%8D%A1%E5%A4%9A%E7%B2%89%E7%B4%85%E8%91%A1%E8%90%84%E9%85%92%20750ml(1).jpg,"""澳洲袋鼠粉紅(白)慕斯卡葡萄酒"" ""澳洲袋鼠粉紅慕斯卡葡萄酒"" ""紅酒/氣泡酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
227,澳洲袋鼠粉紅(白)慕斯卡葡萄酒,Rejected: score 20 below 80 (shop_source),,https://ufileweb.hiwinner.tw/HiperShop/ecmas0097/Store/sImages/61317-2.png,"""澳洲袋鼠粉紅(白)慕斯卡葡萄酒"" ""澳洲袋鼠粉紅慕斯卡葡萄酒"" ""紅酒/氣泡酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
227,澳洲袋鼠粉紅(白)慕斯卡葡萄酒,Rejected: score 20 below 80 (shop_source),,https://enjoyit999.com/FileManagement/images/%E8%A2%8B%E9%BC%A0%E7%B4%85.jpg,"""澳洲袋鼠粉紅(白)慕斯卡葡萄酒"" ""澳洲袋鼠粉紅慕斯卡葡萄酒"" ""紅酒/氣泡酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
227,澳洲袋鼠粉紅(白)慕斯卡葡萄酒,Rejected: score 20 below 80 (shop_source),,https://www.pxmart.com.tw/Api/Images/Goods/19050343.png,"""澳洲袋鼠粉紅(白)慕斯卡葡萄酒"" ""澳洲袋鼠粉紅慕斯卡葡萄酒"" ""紅酒/氣泡酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
227,澳洲袋鼠粉紅(白)慕斯卡葡萄酒,Rejected: score 0 below 80 (no metadata match),,http://i2.kknews.cc/QTQnY17zLWell1HjlCLWhnNEMWXvvdv1zpvKNs0/0.jpg,"""澳洲袋鼠粉紅(白)慕斯卡葡萄酒"" ""澳洲袋鼠粉紅慕斯卡葡萄酒"" ""紅酒/氣泡酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
227,澳洲袋鼠粉紅(白)慕斯卡葡萄酒,no candidate passed score 80,,,"""澳洲袋鼠粉紅(白)慕斯卡葡萄酒"" ""澳洲袋鼠粉紅慕斯卡葡萄酒"" ""紅酒/氣泡酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
228,黑松白鹿鋁箔包清酒,Rejected: score 30 below 80 (shop_source+image_host),,https://www.wine0222.com/upload/%E9%BB%91%E6%9D%BE_%E7%99%BD%E9%B9%BF%E8%8F%AF%E9%B9%BF%E6%B8%85%E9%85%92_2000ML.png,"""黑松白鹿鋁箔包清酒"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
228,黑松白鹿鋁箔包清酒,Rejected: score 30 below 80 (shop_source+image_host),,https://www.wine0222.com/upload/20230814170227ykxfl1.png,"""黑松白鹿鋁箔包清酒"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
228,黑松白鹿鋁箔包清酒,Rejected: score 30 below 80 (shop_source+image_host),,https://www.wine0222.com/upload/t_20231018123853imn9e1.png,"""黑松白鹿鋁箔包清酒"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
228,黑松白鹿鋁箔包清酒,Rejected: score 30 below 80 (shop_source+image_host),,https://www.wine0222.com/upload/20240405203253al0kt1.png,"""黑松白鹿鋁箔包清酒"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
228,黑松白鹿鋁箔包清酒,Rejected: score 30 below 80 (category+image_host),,https://cdn.clipkit.co/tenants/820/articles/images/000/000/560/large/d4fc74d9-5f36-4716-b666-324e431f226d.jpg?1661498848,"""黑松白鹿鋁箔包清酒"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
228,黑松白鹿鋁箔包清酒,Rejected: score 30 below 80 (category+image_host),,https://azumarikishi.co.jp/media/wp-content/uploads/2023/09/%E5%B9%BB%E3%81%AE%E9%85%92%E9%A3%B2%E3%81%BF%E6%AF%94%E3%81%B93%E8%94%B5.png,"""黑松白鹿鋁箔包清酒"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
228,黑松白鹿鋁箔包清酒,Rejected: score 20 below 80 (category),,https://i.pinimg.com/originals/4a/e1/bb/4ae1bb37dff488ce092129dbb3be613a.png,"""黑松白鹿鋁箔包清酒"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
228,黑松白鹿鋁箔包清酒,Rejected: score 20 below 80 (category),,https://prtimes.jp/i/105219/1/ogp/d105219-1-3b8ef2995b045a9193de-0.jpg,"""黑松白鹿鋁箔包清酒"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
228,黑松白鹿鋁箔包清酒,no candidate passed score 80,,,"""黑松白鹿鋁箔包清酒"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
229,黑松白鹿玻璃瓶清酒,Rejected: score 50 below 80 (category+shop_source+image_host),,https://image.rakuten.co.jp/teppajapan/cabinet/nihonshu/msf-kuro18-1.gif,"""黑松白鹿玻璃瓶清酒"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
229,黑松白鹿玻璃瓶清酒,Rejected: score 40 below 80 (category+shop_source),,https://shop.r10s.jp/shochuya-doragon/cabinet/01411080/seisyu/4902051034446-c.jpg,"""黑松白鹿玻璃瓶清酒"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
229,黑松白鹿玻璃瓶清酒,Rejected: score 30 below 80 (category+image_host),,https://auctions.afimg.jp/m1093044679/ya/image/m1093044679.1.jpg,"""黑松白鹿玻璃瓶清酒"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
229,黑松白鹿玻璃瓶清酒,Rejected: score 30 below 80 (category+image_host),,https://www.ienomistyle.com/sites/default/files/common_mainimg/sakeguide230425_00.jpg,"""黑松白鹿玻璃瓶清酒"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
229,黑松白鹿玻璃瓶清酒,Rejected: score 30 below 80 (category+image_host),,https://azumarikishi.co.jp/media/wp-content/uploads/2023/09/%E5%B9%BB%E3%81%AE%E9%85%92%E9%A3%B2%E3%81%BF%E6%AF%94%E3%81%B93%E8%94%B5.png,"""黑松白鹿玻璃瓶清酒"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
229,黑松白鹿玻璃瓶清酒,Rejected: score 20 below 80 (category),,https://m.media-amazon.com/images/I/71CTnjBcrSL._AC_SL1500_.jpg,"""黑松白鹿玻璃瓶清酒"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
229,黑松白鹿玻璃瓶清酒,Rejected: score 20 below 80 (category),,https://i.pinimg.com/originals/4a/e1/bb/4ae1bb37dff488ce092129dbb3be613a.png,"""黑松白鹿玻璃瓶清酒"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
229,黑松白鹿玻璃瓶清酒,Rejected: score 10 below 80 (image_host),,https://www.heysong.com.tw/wp-content/uploads/2020/04/%E9%BB%91%E6%9D%BE%E7%99%BD%E9%B9%BF%E6%B8%85%E9%85%92-2.png,"""黑松白鹿玻璃瓶清酒"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
229,黑松白鹿玻璃瓶清酒,no candidate passed score 80,,,"""黑松白鹿玻璃瓶清酒"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
230,黑松白鹿一口杯清酒,Rejected: score 40 below 80 (category+shop_source),,https://item-shopping.c.yimg.jp/i/n/shochuya-doragon_4902051034446-c,"""黑松白鹿一口杯清酒"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
230,黑松白鹿一口杯清酒,Rejected: score 30 below 80 (shop_source+image_host),,https://www.wine0222.com/upload/20240405203253al0kt1.png,"""黑松白鹿一口杯清酒"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
230,黑松白鹿一口杯清酒,Rejected: score 30 below 80 (shop_source+image_host),,https://www.wine0222.com/upload/20230814170227ykxfl1.png,"""黑松白鹿一口杯清酒"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
230,黑松白鹿一口杯清酒,Rejected: score 30 below 80 (shop_source+image_host),,https://www.wine0222.com/upload/t_20231018123853imn9e1.png,"""黑松白鹿一口杯清酒"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
230,黑松白鹿一口杯清酒,Rejected: score 30 below 80 (shop_source+image_host),,https://www.wine0222.com/upload/%E9%BB%91%E6%9D%BE_%E7%99%BD%E9%B9%BF%E8%8F%AF%E9%B9%BF%E6%B8%85%E9%85%92_2000ML.png,"""黑松白鹿一口杯清酒"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
230,黑松白鹿一口杯清酒,Rejected: score 30 below 80 (category+image_host),,https://www.ienomistyle.com/sites/default/files/common_mainimg/sakeguide230425_00.jpg,"""黑松白鹿一口杯清酒"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
230,黑松白鹿一口杯清酒,Rejected: score 30 below 80 (category+image_host),,https://www.ringbell.co.jp/media/wp-content/uploads/2023/02/chart.jpg,"""黑松白鹿一口杯清酒"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
230,黑松白鹿一口杯清酒,Rejected: score 20 below 80 (shop_source),,https://enjoyit999.com/FileManagement/images/%E7%99%BD%E9%B9%BF%E4%B8%80%E5%8F%A3%E6%9D%AF.jpg,"""黑松白鹿一口杯清酒"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
230,黑松白鹿一口杯清酒,no candidate passed score 80,,,"""黑松白鹿一口杯清酒"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
231,黑松白鹿鮮榨清酒,Rejected: score 75 below 80 (preferred_source+shop_source+image_host),,https://www.alcohol.com.tw/upload/catalog_b/ALL_catalog_20I10_cthrsqk4rx.png,"""黑松白鹿鮮榨清酒"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
231,黑松白鹿鮮榨清酒,Rejected: score 75 below 80 (preferred_source+shop_source+image_host),,https://www.alcohol.com.tw/upload/catalog_b/ALL_catalog_20J14_c43dggcprw.png,"""黑松白鹿鮮榨清酒"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
231,黑松白鹿鮮榨清酒,Rejected: score 75 below 80 (preferred_source+shop_source+image_host),,https://www.alcohol.com.tw/upload/catalog_b/ALL_catalog_20J14_q8e54u3kj4.png,"""黑松白鹿鮮榨清酒"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
231,黑松白鹿鮮榨清酒,Rejected: score 40 below 80 (category+shop_source),,https://shop.r10s.jp/shochuya-doragon/cabinet/01411080/seisyu/4902051034446-c.jpg,"""黑松白鹿鮮榨清酒"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
231,黑松白鹿鮮榨清酒,Rejected: score 20 below 80 (shop_source),,https://item-shopping.c.yimg.jp/i/n/sakenetyafoo_nihonshu-bin9,"""黑松白鹿鮮榨清酒"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
231,黑松白鹿鮮榨清酒,Rejected: score 20 below 80 (shop_source),,https://enjoyit999.com/FileManagement/images/product/111.png,"""黑松白鹿鮮榨清酒"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
231,黑松白鹿鮮榨清酒,Rejected: score 20 below 80 (shop_source),,https://enjoyit999.com/FileManagement/images/%E6%97%A5%E6%9C%AC-%E9%BB%91%E6%9D%BE%E7%99%BD%E9%B9%BF%E7%94%9F%E8%B2%AF%E8%97%8F-500ml.jpg,"""黑松白鹿鮮榨清酒"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
231,黑松白鹿鮮榨清酒,Rejected: score 0 below 80 (no metadata match),,https://gd-hbimg.huaban.com/52f1a2d521d2aae94165e337bb25088b64be1749ead7e-c8uoL1_fw658,"""黑松白鹿鮮榨清酒"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
231,黑松白鹿鮮榨清酒,no candidate passed score 80,,,"""黑松白鹿鮮榨清酒"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
232,黑松白鹿純米糯米四段仕入,Rejected: score 50 below 80 (category+shop_source+image_host),,https://image.rakuten.co.jp/teppajapan/cabinet/nihonshu/msf-kuro18-1.gif,"""黑松白鹿純米糯米四段仕入"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
232,黑松白鹿純米糯米四段仕入,Rejected: score 50 below 80 (category+shop_source+image_host),,https://img.fril.jp/img/623541756/l/1990343040.jpg?1691138668,"""黑松白鹿純米糯米四段仕入"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
232,黑松白鹿純米糯米四段仕入,Rejected: score 30 below 80 (shop_source+image_host),,https://www.wine0222.com/upload/20231018123431hm6s51.png,"""黑松白鹿純米糯米四段仕入"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
232,黑松白鹿純米糯米四段仕入,Rejected: score 30 below 80 (category+image_host),,https://croissant-online.jp/wp-content/uploads/2023/07/98475fe32077ea02a33820fb76cc3ea8-20230726142129.jpg,"""黑松白鹿純米糯米四段仕入"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
232,黑松白鹿純米糯米四段仕入,Rejected: score 30 below 80 (category+image_host),,https://azumarikishi.co.jp/media/wp-content/uploads/2023/09/%E5%B9%BB%E3%81%AE%E9%85%92%E9%A3%B2%E3%81%BF%E6%AF%94%E3%81%B93%E8%94%B5.png,"""黑松白鹿純米糯米四段仕入"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
232,黑松白鹿純米糯米四段仕入,Rejected: score 20 below 80 (shop_source),,https://shop.r10s.jp/kyusyusake/cabinet/04167543/04168147/04168149/imgrc0064137738.jpg,"""黑松白鹿純米糯米四段仕入"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
232,黑松白鹿純米糯米四段仕入,Rejected: score 20 below 80 (category),,https://i.pinimg.com/originals/4a/e1/bb/4ae1bb37dff488ce092129dbb3be613a.png,"""黑松白鹿純米糯米四段仕入"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
232,黑松白鹿純米糯米四段仕入,Rejected: score 20 below 80 (category),,https://data.editor-ac.com/data/thumbnails/templates/ed7cfbfc385583f06b01ad7e661ecfe3/ed7cfbfc385583f06b01ad7e661ecfe3-1500.webp,"""黑松白鹿純米糯米四段仕入"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
232,黑松白鹿純米糯米四段仕入,no candidate passed score 80,,,"""黑松白鹿純米糯米四段仕入"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
233,黑松白鹿慶祝清酒,Downloaded,images/heisong-bailu-celebration-sake.png,https://www.alcohol.com.tw/upload/catalog_b/ALL_catalog_20J14_c43dggcprw.png,"""黑松白鹿慶祝清酒"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
234,黑松白鹿純米吟釀,Rejected: score 75 below 80 (preferred_source+shop_source+image_host),,https://cdn.shopify.com/s/files/1/0028/9669/1264/products/F02503_63c0e92e-3ab5-4f91-ad94-fcda88c21e9f_5000x.png?v=1580479619,"""黑松白鹿純米吟釀"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
234,黑松白鹿純米吟釀,Rejected: score 50 below 80 (category+shop_source+image_host),,https://image.rakuten.co.jp/teppajapan/cabinet/nihonshu/msf-kuro18-1.gif,"""黑松白鹿純米吟釀"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
234,黑松白鹿純米吟釀,Rejected: score 30 below 80 (shop_source+image_host),,https://www.wine0222.com/upload/%E9%BB%91%E6%9D%BE%E7%99%BD%E9%B9%BF%E5%A4%A7%E5%90%9F%E9%87%80%E7%94%9F%E8%B2%AF%E8%97%8F%E9%85%92.png,"""黑松白鹿純米吟釀"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
234,黑松白鹿純米吟釀,Rejected: score 20 below 80 (shop_source),,https://www.609.com.tw/images/17%E6%B8%85%E9%85%92/%E9%BB%91%E6%9D%BE%E7%99%BD%E9%B9%BF%E5%90%9F%E9%87%80%E7%94%9F%E5%84%B2%E8%97%8F%E6%B8%85%E9%85%92300ml.jpg,"""黑松白鹿純米吟釀"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
234,黑松白鹿純米吟釀,Rejected: score 20 below 80 (category),,https://i.pinimg.com/originals/4a/e1/bb/4ae1bb37dff488ce092129dbb3be613a.png,"""黑松白鹿純米吟釀"" ""日本酒"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
